superfamily,family,genus,species,species_name,species_tree,pattern_type,band_bin,ophiophagy,ophiophagy_bin,state,amphibian,snake,lizard,fish,insect,annelid,arthropod,crustacean,mollusc,bird,bird_egg,reptile_egg,mammal,unknown
Colubroidea,Colubridae,Chrysopelea,rhodopleuron,Chrysopelea rhodopleuron,Chrysopelea_rhodopleuron,uniform with spots,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Chrysopelea,taprobanica,Chrysopelea taprobanica,Chrysopelea_taprobanica,ringed,1,No,0,2,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Clelia,clelia,Clelia clelia,Clelia_clelia,uniform,0,Yes,1,3,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,
Colubroidea,Colubridae,Clelia,equatoriana,Clelia equatoriana,Clelia_equatoriana,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Clelia,hussami,Clelia hussami,Clelia_hussami,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Clelia,langeri,Clelia langeri,Clelia_langeri,uniform,0,Yes,1,3,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,
Colubroidea,Colubridae,Clelia,plumbea,Clelia plumbea,Clelia_plumbea,uniform,0,Yes,1,3,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,
Colubroidea,Colubridae,Clelia,scytalina,Clelia scytalina,Clelia_scytalina,uniform,0,Yes,1,3,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,
Colubroidea,Colubridae,Clonophis,kirtlandii,Clonophis kirtlandii,Clonophis_kirtlandii,blotchy,0,No,0,1,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,
Colubroidea,Colubridae,Coelognathus,enganensis,Coelognathus enganensis,Coelognathus_enganensis,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Coelognathus,erythrurus,Coelognathus erythrurus,Coelognathus_erythrurus,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,Yes,
Colubroidea,Colubridae,Coelognathus,flavolineatus,Coelognathus flavolineatus,Coelognathus_flavolineatus,blotchy,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Coelognathus,helena,Coelognathus helena,Coelognathus_helena,blotchy,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,
Colubroidea,Colubridae,Coelognathus,philippinus,Coelognathus philippinus,Coelognathus_philippinus,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,Yes,
Colubroidea,Colubridae,Coelognathus,radiatus,Coelognathus radiatus,Coelognathus_radiatus,blotchy,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,Yes,
Colubroidea,Colubridae,Coelognathus,subradiatus,Coelognathus subradiatus,Coelognathus_subradiatus,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Collorhabdium,williamsoni,Collorhabdium williamsoni,Collorhabdium_williamsoni,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Coluber,constrictor,Coluber constrictor,Coluber_constrictor,uniform,0,Yes,1,3,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,
Colubroidea,Colubridae,Colubroelaps,nguyenvansangi,Colubroelaps nguyenvansangi,Colubroelaps_nguyenvansangi,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Coniophanes,alvarezi,Coniophanes alvarezi,Coniophanes_alvarezi,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Coniophanes,andresensis,Coniophanes andresensis,Coniophanes_andresensis,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Coniophanes,bipunctatus,Coniophanes bipunctatus,Coniophanes_bipunctatus,uniform,0,No,0,1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Coniophanes,dromiciformis,Coniophanes dromiciformis,Coniophanes_dromiciformis,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Coniophanes,fissidens,Coniophanes fissidens,Coniophanes_fissidens,uniform,0,Yes,1,3,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,
Colubroidea,Colubridae,Coniophanes,imperialis,Coniophanes imperialis,Coniophanes_imperialis,uniform,0,Yes,1,3,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,
Colubroidea,Colubridae,Coniophanes,lateritius,Coniophanes lateritius,Coniophanes_lateritius,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,Yes,No,
Colubroidea,Colubridae,Coniophanes,longinquus,Coniophanes longinquus,Coniophanes_longinquus,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Coniophanes,melanocephalus,Coniophanes melanocephalus,Coniophanes_melanocephalus,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Coniophanes,meridanus,Coniophanes meridanus,Coniophanes_meridanus,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Coniophanes,michoacanensis,Coniophanes michoacanensis,Coniophanes_michoacanensis,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Coniophanes,piceivittis,Coniophanes piceivittis,Coniophanes_piceivittis,stripe line,0,Yes,1,3,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Coniophanes,quinquevittatus,Coniophanes quinquevittatus,Coniophanes_quinquevittatus,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Coniophanes,schmidti,Coniophanes schmidti,Coniophanes_schmidti,stripe line,0,No,0,1,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,
Colubroidea,Colubridae,Conophis,lineatus,Conophis lineatus,Conophis_lineatus,stripe line,0,Yes,1,3,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Conophis,vittatus,Conophis vittatus,Conophis_vittatus,stripe line,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Conopsis,acuta,Conopsis acuta,Conopsis_acuta,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Conopsis,amphisticha,Conopsis amphisticha,Conopsis_amphisticha,uniform with spots,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Conopsis,biserialis,Conopsis biserialis,Conopsis_biserialis,uniform with spots,0,No,0,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,
Colubroidea,Colubridae,Conopsis,lineata,Conopsis lineata,Conopsis_lineata,uniform,0,No,0,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,
Colubroidea,Colubridae,Conopsis,megalodon,Conopsis megalodon,Conopsis_megalodon,blotchy,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Conopsis,nasus,Conopsis nasus,Conopsis_nasus,blotchy,0,No,0,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,
Colubroidea,Colubridae,Contia,longicaudae,Contia longicaudae,Contia_longicaudae,uniform,0,No,0,1,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,
Colubroidea,Colubridae,Contia,tenuis,Contia tenuis,Contia_tenuis,uniform,0,No,0,1,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
Colubroidea,Colubridae,Coronelaps,lepidus,Coronelaps lepidus,Coronelaps_lepidus,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Coronella,austriaca,Coronella austriaca,Coronella_austriaca,blotchy,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,
Colubroidea,Colubridae,Coronella,brachyura,Coronella brachyura,Coronella_brachyura,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Coronella,girondica,Coronella girondica,Coronella_girondica,blotchy,0,No,0,1,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,
Colubroidea,Colubridae,Crisantophis,nevermanni,Crisantophis nevermanni,Crisantophis_nevermanni,stripe line,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Crotaphopeltis,barotseensis,Crotaphopeltis barotseensis,Crotaphopeltis_barotseensis,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Crotaphopeltis,braestrupi,Crotaphopeltis braestrupi,Crotaphopeltis_braestrupi,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Crotaphopeltis,degeni,Crotaphopeltis degeni,Crotaphopeltis_degeni,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Crotaphopeltis,hippocrepis,Crotaphopeltis hippocrepis,Crotaphopeltis_hippocrepis,uniform with spots,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Crotaphopeltis,hotamboeia,Crotaphopeltis hotamboeia,Crotaphopeltis_hotamboeia,uniform,0,Yes,1,3,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Crotaphopeltis,tornieri,Crotaphopeltis tornieri,Crotaphopeltis_tornieri,uniform,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Cryophis,hallbergi,Cryophis hallbergi,Cryophis_hallbergi,ringed,1,No,0,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Cubophis,cantherigerus,Cubophis cantherigerus,Cubophis_cantherigerus,uniform,0,Yes,1,3,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,
Colubroidea,Colubridae,Cubophis,caymanus,Cubophis caymanus,Cubophis_caymanus,uniform,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Cubophis,ruttyi,Cubophis ruttyi,Cubophis_ruttyi,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Cubophis,vudii,Cubophis vudii,Cubophis_vudii,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dasypeltis,abyssina,Dasypeltis abyssina,Dasypeltis_abyssina,blotchy,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dasypeltis,arabica,Dasypeltis arabica,Dasypeltis_arabica,blotchy,0,No,0,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,
Colubroidea,Colubridae,Dasypeltis,atra,Dasypeltis atra,Dasypeltis_atra,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,
Colubroidea,Colubridae,Dasypeltis,bazi,Dasypeltis bazi,Dasypeltis_bazi,blotchy,0,No,0,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,
Colubroidea,Colubridae,Dasypeltis,confusa,Dasypeltis confusa,Dasypeltis_confusa,blotchy,0,No,0,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,
Colubroidea,Colubridae,Dasypeltis,crucifera,Dasypeltis crucifera,Dasypeltis_crucifera,blotchy,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dasypeltis,fasciata,Dasypeltis fasciata,Dasypeltis_fasciata,blotchy,0,No,0,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,
Colubroidea,Colubridae,Dasypeltis,gansi,Dasypeltis gansi,Dasypeltis_gansi,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,
Colubroidea,Colubridae,Dasypeltis,inornata,Dasypeltis inornata,Dasypeltis_inornata,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,
Colubroidea,Colubridae,Dasypeltis,latericia,Dasypeltis latericia,Dasypeltis_latericia,blotchy,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dasypeltis,medici,Dasypeltis medici,Dasypeltis_medici,blotchy,0,No,0,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,
Colubroidea,Colubridae,Dasypeltis,palmarum,Dasypeltis palmarum,Dasypeltis_palmarum,blotchy,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dasypeltis,parascabra,Dasypeltis parascabra,Dasypeltis_parascabra,blotchy,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dasypeltis,sahelensis,Dasypeltis sahelensis,Dasypeltis_sahelensis,blotchy,0,No,0,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,
Colubroidea,Colubridae,Dasypeltis,scabra,Dasypeltis scabra,Dasypeltis_scabra,blotchy,0,No,0,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,
Colubroidea,Colubridae,Dasypeltis,taylori,Dasypeltis taylori,Dasypeltis_taylori,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrelaphis,andamanensis,Dendrelaphis andamanensis,Dendrelaphis_andamanensis,ringed,1,No,0,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,ashoki,Dendrelaphis ashoki,Dendrelaphis_ashoki,stripe line,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,bifrenalis,Dendrelaphis bifrenalis,Dendrelaphis_bifrenalis,stripe line,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,biloreatus,Dendrelaphis biloreatus,Dendrelaphis_biloreatus,stripe line,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,calligaster,Dendrelaphis calligaster,Dendrelaphis_calligastra,uniform,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,caudolineatus,Dendrelaphis caudolineatus,Dendrelaphis_caudolineatus,stripe line,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,caudolineolatus,Dendrelaphis caudolineolatus,Dendrelaphis_caudolineolatus,ringed,1,No,0,2,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,chairecacos,Dendrelaphis chairecacos,Dendrelaphis_chairecacos,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrelaphis,cyanochloris,Dendrelaphis cyanochloris,Dendrelaphis_cyanochloris,stripe line,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,effrenis,Dendrelaphis effrenis,Dendrelaphis_effrenis,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrelaphis,formosus,Dendrelaphis formosus,Dendrelaphis_formosus,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrelaphis,fuliginosus,Dendrelaphis fuliginosus,Dendrelaphis_fuliginosus,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrelaphis,gastrostictus,Dendrelaphis gastrostictus,Dendrelaphis_gastrostictus,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrelaphis,girii,Dendrelaphis girii,Dendrelaphis_girii,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrelaphis,grandoculis,Dendrelaphis grandoculis,Dendrelaphis_grandoculis,blotchy,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,grismeri,Dendrelaphis grismeri,Dendrelaphis_grismeri,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrelaphis,haasi,Dendrelaphis haasi,Dendrelaphis_haasi,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrelaphis,hollinrakei,Dendrelaphis hollinrakei,Dendrelaphis_hollinrakei,stripe line,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,humayuni,Dendrelaphis humayuni,Dendrelaphis_humayuni,stripe line,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,inornatus,Dendrelaphis inornatus,Dendrelaphis_inornatus,uniform,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,keiensis,Dendrelaphis keiensis,Dendrelaphis_keiensis,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrelaphis,kopsteini,Dendrelaphis kopsteini,Dendrelaphis_kopsteini,ringed,1,No,0,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,levitoni,Dendrelaphis levitoni,Dendrelaphis_levitoni,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrelaphis,lineolatus,Dendrelaphis lineolatus,Dendrelaphis_lineolatus,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrelaphis,lorentzii,Dendrelaphis lorentzii,Dendrelaphis_lorentzi,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrelaphis,luzonensis,Dendrelaphis luzonensis,Dendrelaphis_luzonensis,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrelaphis,macrops,Dendrelaphis macrops,Dendrelaphis_macrops,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrelaphis,marenae,Dendrelaphis marenae,Dendrelaphis_marenae,stripe line,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,modestus,Dendrelaphis modestus,Dendrelaphis_modestus,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrelaphis,ngansonensis,Dendrelaphis ngansonensis,Dendrelaphis_ngansonensis,uniform with spots,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,nigroserratus,Dendrelaphis nigroserratus,Dendrelaphis_nigroserratus,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrelaphis,oliveri,Dendrelaphis oliveri,Dendrelaphis_oliveri,uniform,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,philippinensis,Dendrelaphis philippinensis,Dendrelaphis_philippinensis,stripe line,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,pictus,Dendrelaphis pictus,Dendrelaphis_pictus,stripe line,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,punctulatus,Dendrelaphis punctulatus,Dendrelaphis_punctulatus,uniform,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,schokari,Dendrelaphis schokari,Dendrelaphis_schokari,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,striatus,Dendrelaphis striatus,Dendrelaphis_striatus,stripe line,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,striolatus,Dendrelaphis striolatus,Dendrelaphis_striolatus,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrelaphis,subocularis,Dendrelaphis subocularis,Dendrelaphis_subocularis,uniform with spots,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,terrificus,Dendrelaphis terrificus,Dendrelaphis_terrificus,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrelaphis,tristis,Dendrelaphis tristis,Dendrelaphis_tristis,uniform,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,underwoodi,Dendrelaphis underwoodi,Dendrelaphis_underwoodi,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrelaphis,vogeli,Dendrelaphis vogeli,Dendrelaphis_vogeli,uniform with spots,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrelaphis,walli,Dendrelaphis walli,Dendrelaphis_walli,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrelaphis,wickrorum,Dendrelaphis wickrorum,Dendrelaphis_wickrorum,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrophidion,apharocybe,Dendrophidion apharocybe,Dendrophidion_apharocybe,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrophidion,atlantica,Dendrophidion atlantica,Dendrophidion_atlantica,ringed,1,No,0,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrophidion,bivittatus,Dendrophidion bivittatus,Dendrophidion_bivittatus,stripe line,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrophidion,boshelli,Dendrophidion boshelli,Dendrophidion_boshelli,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrophidion,brunneum,Dendrophidion brunneum,Dendrophidion_brunneum,uniform,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrophidion,clarkii,Dendrophidion clarkii,Dendrophidion_clarkii,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrophidion,crybelum,Dendrophidion crybelum,Dendrophidion_crybelum,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrophidion,dendrophis,Dendrophidion dendrophis ,Dendrophidion_dendrophis,ringed,1,No,0,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrophidion,graciliverpa,Dendrophidion graciliverpa,Dendrophidion_graciliverpa,uniform,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrophidion,nuchale,Dendrophidion nuchale,Dendrophidion_nuchale,ringed,1,No,0,2,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dendrophidion,paucicarinatum,Dendrophidion paucicarinatum,Dendrophidion_paucicarinatum,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrophidion,percarinatum,Dendrophidion percarinatum,Dendrophidion_percarinatum,ringed,1,No,0,2,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,
Colubroidea,Colubridae,Dendrophidion,prolixum,Dendrophidion prolixum,Dendrophidion_prolixum,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrophidion,rufiterminorum,Dendrophidion rufiterminorum,Dendrophidion_rufiterminorum,uniform with spots,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dendrophidion,vinitor,Dendrophidion vinitor,Dendrophidion_vinitor,uniform,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Diadophis,punctatus,Diadophis punctatus,Diadophis_punctatus,uniform,0,Yes,1,3,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,
Colubroidea,Colubridae,Diaphorolepis,wagneri,Diaphorolepis wagneri,Diaphorolepis_wagneri,uniform,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dipsadoboa,aulica,Dipsadoboa aulica,Dipsadoboa_aulica,ringed,1,No,0,2,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,
Colubroidea,Colubridae,Dipsadoboa,brevirostris,Dipsadoboa brevirostris,Dipsadoboa_brevirostris,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dipsadoboa,duchesnii,Dipsadoboa duchesnii,Dipsadoboa_duchesnii,uniform,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dipsadoboa,flavida,Dipsadoboa flavida,Dipsadoboa_flavida,blotchy,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dipsadoboa,kageleri,Dipsadoboa kageleri,Dipsadoboa_kageleri,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dipsadoboa,montisilva,Dipsadoboa montisilva,Dipsadoboa_montisilva,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dipsadoboa,shrevei,Dipsadoboa shrevei,Dipsadoboa_shrevei,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,
Colubroidea,Colubridae,Dipsadoboa,underwoodi,Dipsadoboa underwoodi,Dipsadoboa_underwoodi,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Colubroidea,Colubridae,Dipsadoboa,unicolor,Dipsadoboa unicolor,Dipsadoboa_unicolor,uniform,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Colubroidea,Colubridae,Dipsadoboa,viridis,Dipsadoboa viridis,Dipsadoboa_viridis,uniform,0,No,0,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
